ID;Name;Sex;Age;Height;Weight;Team;NOC;Sport
64466;Jakub Krzewina;M;26;182;79;Poland;POL;Athletics
64482;Adam Kszczot;M;26;178;68;Poland;POL;Athletics
64487;Ku Bon-Chan;M;23;181;84;South Korea;KOR;Archery
64487;Ku Bon-Chan;M;23;181;84;South Korea;KOR;Archery
64513;Micha Kubiak;M;28;191;80;Poland;POL;Volleyball
64543;Kazushige Kuboki;M;27;172;65;Japan;JPN;Cycling
64544;Satomi Kubokura;F;34;160;52;Japan;JPN;Athletics
64547;ukasz Kubot;M;34;190;86;Poland;POL;Tennis
64547;ukasz Kubot;M;34;190;86;Poland;POL;Tennis
64566;Martin Kuera;M;26;193;74;Slovakia;SVK;Athletics
64576;"Matthew Gregory ""Matt"" Kuchar";M;38;193;86;United States;USA;Golf
64609;Anton Kumn;M;32;180;64;Slovakia;SVK;Athletics
64628;Kateina Kudjov;F;26;173;63;Czech Republic;CZE;Canoeing
64634;Anastasiya Valeryevna Kudinova;F;28;176;60;Kazakhstan;KAZ;Athletics
64636;Denis Maksymilian Kudla;M;21;184;90;Germany;GER;Wrestling
64637;Denis Kudla;M;23;180;80;United States;USA;Tennis
64638;Jan Kudlika;M;28;184;82;Czech Republic;CZE;Athletics
64658;Yana Alekseyevna Kudryavtseva;F;18;170;47;Russia;RUS;Rhythmic Gymnastics
64663;Micha Kuda;M;18;188;90;Poland;POL;Canoeing
64674;Jan Kuf;M;25;186;78;Czech Republic;CZE;Modern Pentathlon
64676;Andreas Kuffner;M;29;196;94;Germany;GER;Rowing
64682;Attila Kugler;M;29;186;89;Hungary;HUN;Canoeing
64709;Julius Khn;M;23;198;110;Germany;GER;Handball
64735;Corinna Kuhnle;F;29;174;65;Austria;AUT;Canoeing
64740;Susan Kuijken (-Krumins);F;30;172;54;Netherlands;NED;Athletics
64740;Susan Kuijken (-Krumins);F;30;172;54;Netherlands;NED;Athletics
64768;Tatyana Aleksandrovna Kukhta;F;26;185;77;Belarus;BLR;Rowing
64785;Aleksandar Kukolj;M;24;194;94;Serbia;SRB;Judo
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64787;Nikolay Yulyevich Kuksenkov;M;27;172;65;Russia;RUS;Gymnastics
64790;Rodrick Kuku Ndongala;M;30;NA;66;Congo (Kinshasa);COD;Judo
64798;Denis Aleksandrovich Kulakov;M;33;174;80;Russia;RUS;Shooting
64803;Jasmin Klbs;F;24;178;127;Germany;GER;Judo
64831;Jaroslav Kulhav;M;31;188;77;Czech Republic;CZE;Cycling
64845;Serhiy Volodymyrovych Kulish;M;23;176;64;Ukraine;UKR;Shooting
64845;Serhiy Volodymyrovych Kulish;M;23;176;64;Ukraine;UKR;Shooting
64845;Serhiy Volodymyrovych Kulish;M;23;176;64;Ukraine;UKR;Shooting
64856;Leonie Kullmann;F;16;175;62;Germany;GER;Swimming
64858;Rattikan Kulnoi;F;23;157;63;Thailand;THA;Weightlifting
64878;Caroline Aiko Kumahara;F;21;166;66;Brazil;BRA;Table Tennis
64878;Caroline Aiko Kumahara;F;21;166;66;Brazil;BRA;Table Tennis
64894;Manoj Kumar Kaltagediya;M;29;172;64;India;IND;Boxing
64900;Sandeep Kumar;M;30;NA;NA;India;IND;Athletics
64908;Surender Kumar;M;22;179;77;India;IND;Hockey
64918;Deepika Kumari;F;22;163;61;India;IND;Archery
64918;Deepika Kumari;F;22;163;61;India;IND;Archery
64923;Dimitar Angelov Kumchev;M;36;180;125;Bulgaria;BUL;Wrestling
64957;Semi Kunabuli Kunatani;M;25;192;98;Fiji;FIJ;Rugby Sevens
64976;"Yi-Ping ""Candie"" Kung";F;34;168;70;Chinese Taipei;TPE;Golf
65002;Sebastian Kuntschik;M;27;163;58;Austria;AUT;Shooting
65022;Lenchu Kunzang;F;24;165;59;Bhutan;BHU;Shooting
65026;Kahena Kunze;F;25;172;68;Brazil;BRA;Sailing
65044;Kuo Hsing-Chun;F;22;157;58;Chinese Taipei;TPE;Weightlifting
65052;Taru Kuoppa;F;32;173;63;Finland;FIN;Archery
65070;Martin Kupper;M;27;198;119;Estonia;EST;Athletics
65097;Olim Kurbanov;M;18;186;69;Tajikistan;TJK;Swimming
65098;Ruslan Kurbanov;M;23;183;65;Uzbekistan;UZB;Athletics
65101;Zarina Kurbanova;F;21;170;54;Uzbekistan;UZB;Rhythmic Gymnastics
65103;Aleksey Yuryevich Kurbatov;M;22;185;74;Russia;RUS;Cycling
65106;Soyib Kurbonov;M;28;186;100;Uzbekistan;UZB;Judo
65114;Bartosz Kamil Kurek;M;27;205;87;Poland;POL;Volleyball
65127;Ayane Kurihara;F;26;172;59;Japan;JPN;Badminton
65130;Mika Kurihara;F;27;176;68;Japan;JPN;Basketball
65138;Maria Kurjo;F;26;158;52;Germany;GER;Diving
65147;Cameron Roland Kurle;M;19;186;66;Great Britain;GBR;Swimming
65152;Mehtap Kurnaz;F;21;160;63;Turkey;TUR;Weightlifting
65166;Akane Kuroki;F;37;165;50;Japan;JPN;Equestrianism
65166;Akane Kuroki;F;37;165;50;Japan;JPN;Equestrianism
65170;Moses Martin Kurong;M;22;NA;NA;Uganda;UGA;Athletics
65199;Amanda Maria Kurtovic;F;25;175;71;Norway;NOR;Handball
65206;Anton Sudesh Peiris Kurukulasooriyage;M;31;165;65;Sri Lanka;SRI;Weightlifting
65219;Mateusz Kus;M;29;200;112;Poland;POL;Handball
65233;Masatoshi Kushibiki;M;23;186;80;Japan;JPN;Football
65257;Sabine Kusterer;F;25;156;60;Germany;GER;Weightlifting
65309;Thabiso Simon Kutumela;M;23;175;68;South Africa;RSA;Football
65322;Kristina Kuusk;F;30;180;74;Estonia;EST;Fencing
65331;Ano Kuwai;F;26;172;70;Japan;JPN;Rugby Sevens
65337;Yusaku Kuwazuru;M;30;188;98;Japan;JPN;Rugby Sevens
65379;Mindaugas Kuzminskas;M;26;206;98;Lithuania;LTU;Basketball
65384;Andrey Aleksandrovich Kuznetsov;M;25;185;71;Russia;RUS;Tennis
65393;Mikhail Nikolayevich Kuznetsov;M;31;174;72;Russia;RUS;Canoeing
65410;Yevgeny Vladimirovich Kuznetsov;M;26;170;64;Russia;RUS;Diving
65410;Yevgeny Vladimirovich Kuznetsov;M;26;170;64;Russia;RUS;Diving
65411;Polina Viktorovna Kuznetsova (Vyakhireva-);F;29;168;60;Russia;RUS;Handball
65413;Svetlana Aleksandrovna Kuznetsova;F;31;174;73;Russia;RUS;Tennis
65413;Svetlana Aleksandrovna Kuznetsova;F;31;174;73;Russia-1;RUS;Tennis
65424;Nataliya Yuryevna Kuzyutina;F;27;160;52;Russia;RUS;Judo
65444;Illia Olehovych Kvasha;M;28;176;73;Ukraine;UKR;Diving
65449;Matija Kvasina;M;34;180;72;Croatia;CRO;Cycling
65456;Andriy Vasylovych Kviatkovskiy;M;26;175;65;Ukraine;UKR;Wrestling
65461;Petra Kvitov;F;26;183;70;Czech Republic;CZE;Tennis
65470;Kwak Jung-Hye;F;29;164;64;South Korea;KOR;Shooting
65488;Ronald Chebolei Kwemoi;M;20;172;58;Kenya;KEN;Athletics
65491;Micha Kwiatkowski;M;26;176;66;Poland;POL;Cycling
65491;Micha Kwiatkowski;M;26;176;66;Poland;POL;Cycling
65509;Kwon Chang-Hoon;M;22;174;66;South Korea;KOR;Football
65510;Kwon Jun-Cheol;M;27;178;76;South Korea;KOR;Shooting
65515;Kwon Yong-Gwang;M;20;165;68;North Korea;PRK;Weightlifting
65537;Mark Kyle;M;43;183;80;Ireland;IRL;Equestrianism
65537;Mark Kyle;M;43;183;80;Ireland;IRL;Equestrianism
65538;Tanja Kylliinen;F;23;155;57;Finland;FIN;Swimming
65538;Tanja Kylliinen;F;23;155;57;Finland;FIN;Swimming
65541;Maryna V'iacheslavivna Kylypko;F;20;164;58;Ukraine;UKR;Athletics
65542;Erik Kynard, Jr.;M;25;194;89;United States;USA;Athletics
65573;Anhelina Anatolivna Kysla;F;25;158;49;Ukraine;UKR;Gymnastics
65573;Anhelina Anatolivna Kysla;F;25;158;49;Ukraine;UKR;Gymnastics
65573;Anhelina Anatolivna Kysla;F;25;158;49;Ukraine;UKR;Gymnastics
65573;Anhelina Anatolivna Kysla;F;25;158;49;Ukraine;UKR;Gymnastics
65584;Enrico La Cruz;M;22;181;60;Netherlands;NED;Boxing
65585;Julio Csar La Cruz Peraza;M;26;182;81;Cuba;CUB;Boxing
65597;Livio La Padula;M;30;183;72;Italy;ITA;Rowing
65602;Stefano La Rosa;M;30;166;55;Italy;ITA;Athletics
65619;El-Hadi Laameche;M;26;165;60;Algeria;ALG;Athletics
65621;Tanel Laanme;M;26;183;95;Estonia;EST;Athletics
65626;Liina Laasma;F;24;174;67;Estonia;EST;Athletics
65645;Jana Labthov;F;27;162;50;Slovakia;SVK;Synchronized Swimming
65649;Ibragim Suleymanovich Labazanov;M;28;164;59;Russia;RUS;Wrestling
65652;Stephanie Lynn Marie Labb;F;29;178;53;Canada;CAN;Football
65658;Lissa Mary Audrey Labiche;F;23;172;55;Seychelles;SEY;Athletics
65694;Yevgeny Labutov;M;31;194;120;Kazakhstan;KAZ;Athletics
65705;Rafael Antonio Lacayo Paladino;M;17;178;59;Nicaragua;NCA;Shooting
65706;Genevieve LaCaze;F;26;164;53;Australia;AUS;Athletics
65706;Genevieve LaCaze;F;26;164;53;Australia;AUS;Athletics
65726;Hasnaa Lachgar;F;26;164;60;Morocco;MAR;Boxing
65727;Asadulla Sabziyevich Lachinov;M;30;158;60;Belarus;BLR;Wrestling
65758;Camille Lacourt;M;31;200;85;France;FRA;Swimming
65758;Camille Lacourt;M;31;200;85;France;FRA;Swimming
65759;Alexandra Lacrabre;F;29;177;73;France;FRA;Handball
65762;Audrey Lacroix;F;32;163;53;Canada;CAN;Swimming
65770;Jessie Khing Lacuna;M;22;170;70;Philippines;PHI;Swimming
65777;Caroline Ladagnous;F;27;172;65;France;FRA;Rugby Sevens
65796;Rogen Ladon;M;22;165;49;Philippines;PHI;Boxing
65806;Vegard Stake Laengen;M;27;193;77;Norway;NOR;Cycling
65825;Franck Lafitte;M;27;203;94;France;FRA;Volleyball
65831;Thea LaFond;F;22;173;65;Dominica;DMA;Athletics
65832;Marie-Zlia Lafont;F;29;171;63;France;FRA;Canoeing
65854;Bernard Kipchirchir Lagat;M;41;173;58;United States;USA;Athletics
65856;Viola Cheptoo Lagat;F;27;165;NA;Kenya;KEN;Athletics
65867;Albin Lagergren;M;23;188;94;Sweden;SWE;Handball
65878;Karim Florent Laghouag;M;40;177;70;France;FRA;Equestrianism
65878;Karim Florent Laghouag;M;40;177;70;France;FRA;Equestrianism
65924;Anirban Lahiri;M;29;175;NA;India;IND;Golf
65938;Abdelmalik Lahoulou;M;24;177;72;Algeria;ALG;Athletics
65942;Driss Lahrichi;M;18;190;83;Morocco;MAR;Swimming
65943;Mouhcine Lahsaini;M;30;184;77;Morocco;MAR;Cycling
65943;Mouhcine Lahsaini;M;30;184;77;Morocco;MAR;Cycling
65953;Sarah Lahti;F;21;177;57;Sweden;SWE;Athletics
65964;Lai Chu-En;M;20;168;56;Chinese Taipei;TPE;Boxing
65976;Francisca Dias Laia;F;22;163;57;Portugal;POR;Canoeing
66006;Alexus Lucienne Laird;F;23;172;61;Seychelles;SEY;Swimming
66009;Nicole Laird;F;23;191;75;Australia-2;AUS;Beach Volleyball
66032;Pierre-Gilles Lakafia;M;29;183;95;France;FRA;Rugby Sevens
66037;Morgan Alexandra Lake;F;19;180;68;Great Britain;GBR;Athletics
66054;Sunita Lakra;F;25;158;57;India;IND;Hockey
66086;Jade Louise Lally;F;29;182;88;Great Britain;GBR;Athletics
66088;Genevive Lalonde;F;24;170;58;Canada;CAN;Athletics
66092;Ivet Miroslavova Lalova-Collio;F;32;168;56;Bulgaria;BUL;Athletics
66092;Ivet Miroslavova Lalova-Collio;F;32;168;56;Bulgaria;BUL;Athletics
66123;Eric Lamaze;M;48;170;65;Canada;CAN;Equestrianism
66123;Eric Lamaze;M;48;170;65;Canada;CAN;Equestrianism
66130;Hayat Lambarki;F;28;172;57;Morocco;MAR;Athletics
66131;Stephen Lambdin;M;28;188;109;United States;USA;Taekwondo
66132;Claire Lambe;F;26;178;57;Ireland;IRL;Rowing
66160;Peter Lambert;M;29;190;90;Great Britain;GBR;Rowing
66175;Regan Lamble;F;24;174;55;Australia;AUS;Athletics
66180;Tracey Lambrechs;F;30;167;105;New Zealand;NZL;Weightlifting
66216;Mathilde Lamolle;F;19;167;58;France;FRA;Shooting
66218;Francesco Lamon;M;22;173;60;Italy;ITA;Cycling
66226;Rnelle Lamote;F;22;165;59;France;FRA;Athletics
66290;Narcisa Marisol Landzuri Bentez;F;25;165;52;Ecuador;ECU;Athletics
66315;Niklas Landin Jacobsen;M;27;201;102;Denmark;DEN;Handball
66328;Laurisa Landre;F;30;174;67;France;FRA;Handball
66337;Ghislaine Landry;F;28;163;65;Canada;CAN;Rugby Sevens
66367;Megan Lane;F;25;178;66;Canada;CAN;Equestrianism
66383;Benjamin Lang;M;29;186;86;France;FRA;Rowing
66415;Haniel Vincius Inoue Langaro;M;21;197;104;Brazil;BRA;Handball
66429;Klaus Lange Saubidet;M;21;182;81;Argentina;ARG;Sailing
66437;Santiago Ral Lange Roberti;M;54;184;73;Argentina;ARG;Sailing
66441;Yago Lange Saubidet;M;28;180;77;Argentina;ARG;Sailing
66447;Harold Langen;M;29;188;90;Netherlands;NED;Rowing
66463;Kai Langerfeld;M;29;197;100;Canada;CAN;Rowing
66498;Andranne Langlois;F;23;158;59;Canada;CAN;Canoeing
66498;Andranne Langlois;F;23;158;59;Canada;CAN;Canoeing
66501;Miah-Marie Langlois;F;24;170;63;Canada;CAN;Basketball
66516;"Christopher Phillip ""Chris"" Langridge";M;31;180;NA;Great Britain;GBR;Badminton
66517;"Matthew Keir ""Matt"" Langridge";M;33;194;93;Great Britain;GBR;Rowing
66525;Annika Langvad;F;32;174;63;Denmark;DEN;Cycling
66530;Arthur Lanigan-O'Keeffe;M;24;182;76;Ireland;IRL;Modern Pentathlon
66534;Aurimas Lankas;M;30;178;89;Lithuania;LTU;Canoeing
66546;Talisa Lanoe;F;22;167;50;Kenya;KEN;Swimming
66549;Delphine Lansac;F;21;169;60;France;FRA;Badminton
66572;Monica Lanz;F;25;180;70;Netherlands;NED;Rowing
66575;Filippo Lanza;M;25;198;98;Italy;ITA;Volleyball
66595;Peamwilai Laopeam;F;32;163;51;Thailand;THA;Boxing
66612;Fabrice Lapierre;M;32;179;69;Australia;AUS;Athletics
66639;Danielle Suzanne Lappage;F;25;165;63;Canada;CAN;Wrestling
66653;Nicols Laprovittola;M;26;193;88;Argentina;ARG;Basketball
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66690;Manrique Larduet Bicet;M;20;160;63;Cuba;CUB;Gymnastics
66703;Ian Lariba;F;21;162;56;Philippines;PHI;Table Tennis
66710;Dmitry Olegovich Larionov;M;30;185;84;Russia;RUS;Canoeing
66714;Yekaterina Alekseyevna Larionova;F;22;158;63;Kazakhstan;KAZ;Wrestling
66721;Larissa Frana Maestrini;F;34;174;68;Brazil-2;BRA;Beach Volleyball
66726;"Mitchell James ""Mitch"" Larkin";M;23;187;72;Australia;AUS;Swimming
66726;"Mitchell James ""Mitch"" Larkin";M;23;187;72;Australia;AUS;Swimming
66726;"Mitchell James ""Mitch"" Larkin";M;23;187;72;Australia;AUS;Swimming
66736;Jos Mara Larocca;M;47;187;83;Argentina;ARG;Equestrianism
66736;Jos Mara Larocca;M;47;187;83;Argentina;ARG;Equestrianism
66786;Emil Larsen;M;25;183;79;Denmark;DEN;Football
66805;Jacob Sgaard Larsen;M;28;182;73;Denmark;DEN;Rowing
66806;Jacob Bruun Larsen;M;17;183;74;Denmark;DEN;Football
66812;Kasper Larsen;M;23;190;88;Denmark;DEN;Football
66820;Mads Mensah Larsen;M;24;188;106;Denmark;DEN;Handball
66825;Nicole Broch Larsen;F;23;179;75;Denmark;DEN;Golf
66827;Niklas Larsen;M;19;180;74;Denmark;DEN;Cycling
66861;Jordan Quinn Larson-Burbach;F;29;188;75;United States;USA;Volleyball
66877;Emma Maud Valborg Larsson;F;17;147;40;Sweden;SWE;Gymnastics
66877;Emma Maud Valborg Larsson;F;17;147;40;Sweden;SWE;Gymnastics
66877;Emma Maud Valborg Larsson;F;17;147;40;Sweden;SWE;Gymnastics
66877;Emma Maud Valborg Larsson;F;17;147;40;Sweden;SWE;Gymnastics
66891;Johanna Larsson;F;27;174;66;Sweden;SWE;Tennis
66936;Emiliano Lasa Snchez;M;26;180;75;Uruguay;URU;Athletics
66970;James Lassche;M;26;191;71;New Zealand;NZL;Rowing
67017;Gunta Latieva-udare;F;21;178;68;Latvia;LAT;Athletics
67035;Maxwell Lattimer;M;23;185;72;Canada;CAN;Rowing
67047;Grace Latz;F;28;183;80;United States;USA;Rowing
67051;"Yin Yan ""Claudia"" Lau";F;23;160;56;Hong Kong;HKG;Swimming
67051;"Yin Yan ""Claudia"" Lau";F;23;160;56;Hong Kong;HKG;Swimming
67066;Simone Laudehr;F;30;175;56;Germany;GER;Football
67087;Jonathan Laugel;M;23;194;100;France;FRA;Rugby Sevens
67089;Jack David Laugher;M;21;166;65;Great Britain;GBR;Diving
67089;Jack David Laugher;M;21;166;65;Great Britain;GBR;Diving
67098;Jenna Laukkanen;F;21;182;80;Finland;FIN;Swimming
67098;Jenna Laukkanen;F;21;182;80;Finland;FIN;Swimming
67098;Jenna Laukkanen;F;21;182;80;Finland;FIN;Swimming
67112;Anna Rosalie Eleonora Laurell-Nash;F;36;184;75;Sweden;SWE;Boxing
67155;Germn Lujn Lauro;M;32;186;127;Argentina;ARG;Athletics
67160;Jacob Barrett Laursen;M;21;184;75;Denmark;DEN;Football
67171;Niklas Laustsen;M;23;189;95;Denmark;DEN;Cycling
67183;Joffrey Lauvergne;M;24;209;115;France;FRA;Basketball
67222;Tessa Lavey;F;23;172;68;Australia;AUS;Basketball
67224;Karel Lavick;M;30;192;80;Czech Republic;CZE;Sailing
67233;Renaud Lavillenie;M;29;177;71;France;FRA;Athletics
67243;Claire Marie Anne Lavogez;F;22;173;63;France;FRA;Football
67293;"Olaseni Abdul-Jelili ""Shane"" Lawal";M;29;208;102;Nigeria;NGR;Basketball
67311;Ashley Lawrence;F;21;163;59;Canada;CAN;Football
67312;"Brijesh Sharmari ""BJ"" Lawrence";M;26;180;93;Saint Kitts and Nevis;SKN;Athletics
67332;Shadae Lawrence;F;20;173;84;Jamaica;JAM;Athletics
67357;Jarrion Lawson;M;22;188;78;United States;USA;Athletics
67357;Jarrion Lawson;M;22;188;78;United States;USA;Athletics
67376;Jian-Fang Lay (Hong-);F;43;163;58;Australia;AUS;Table Tennis
67376;Jian-Fang Lay (Hong-);F;43;163;58;Australia;AUS;Table Tennis
67377;Kirsti Lay (-Giroux);F;28;173;65;Canada;CAN;Cycling
67408;Ayaal Lazarev;M;30;195;125;Kyrgyzstan;KGZ;Wrestling
67429;Julieta Constanza Lazcano Colodrero;F;27;190;74;Argentina;ARG;Volleyball
67441;Suzana Lazovi;F;24;178;72;Montenegro;MNE;Handball
67472;Le Chien-Ying;F;26;165;69;Chinese Taipei;TPE;Archery
67472;Le Chien-Ying;F;26;165;69;Chinese Taipei;TPE;Archery
67473;Le Huilin;F;27;172;62;China;CHN;Fencing
67488;Kilian Le Blouch;M;26;171;70;France;FRA;Judo
67496;Chad Guy Bertrand le Clos;M;24;190;83;South Africa;RSA;Swimming
67496;Chad Guy Bertrand le Clos;M;24;190;83;South Africa;RSA;Swimming
67496;Chad Guy Bertrand le Clos;M;24;190;83;South Africa;RSA;Swimming
67498;Pierre Le Coq;M;27;186;72;France;FRA;Sailing
67501;Pierre Le Corre;M;26;176;65;France;FRA;Triathlon
67510;Nicolas Le Goff;M;24;206;115;France;FRA;Volleyball
67532;Marie Le Nepvou;F;31;181;72;France;FRA;Rowing
67538;Erwann Lucien douard Le Pchoux;M;34;171;65;France;FRA;Fencing
67538;Erwann Lucien douard Le Pchoux;M;34;171;65;France;FRA;Fencing
67541;Jade Le Pesq;F;23;163;63;France;FRA;Rugby Sevens
67550;Kvin Le Roux;M;27;209;98;France;FRA;Volleyball
67553;Eugnie Anne Claudine Le Sommer;F;27;161;58;France;FRA;Football
67558;"Robert ""Bobby"" Lea";M;32;188;77;United States;USA;Cycling
67572;Antonio Junior Leal Pia;M;29;165;60;Venezuela;VEN;Fencing
67619;Viktor Nikolayevich Lebedev;M;28;164;57;Russia;RUS;Wrestling
67635;Emmanuel Lebesson;M;28;180;75;France;FRA;Table Tennis
67635;Emmanuel Lebesson;M;28;180;75;France;FRA;Table Tennis
67685;Orane Maria Lechenault;F;15;144;37;France;FRA;Gymnastics
67685;Orane Maria Lechenault;F;15;144;37;France;FRA;Gymnastics
67685;Orane Maria Lechenault;F;15;144;37;France;FRA;Gymnastics
67685;Orane Maria Lechenault;F;15;144;37;France;FRA;Gymnastics
67685;Orane Maria Lechenault;F;15;144;37;France;FRA;Gymnastics
67690;Eva Lechner;F;31;165;50;Italy;ITA;Cycling
67693;Barbara Lechner-Engleder;F;33;162;72;Germany;GER;Shooting
67693;Barbara Lechner-Engleder;F;33;162;72;Germany;GER;Shooting
67694;Kenia Vanessa Lechuga Alanis;F;22;162;59;Mexico;MEX;Rowing
67714;Fanny Lecluyse;F;24;177;64;Belgium;BEL;Swimming
67714;Fanny Lecluyse;F;24;177;64;Belgium;BEL;Swimming
67719;Camille Lecointre;F;31;159;56;France;FRA;Sailing
67746;"Kathleen Genevieve ""Katie"" Ledecky";F;19;183;73;United States;USA;Swimming
67746;"Kathleen Genevieve ""Katie"" Ledecky";F;19;183;73;United States;USA;Swimming
67746;"Kathleen Genevieve ""Katie"" Ledecky";F;19;183;73;United States;USA;Swimming
67746;"Kathleen Genevieve ""Katie"" Ledecky";F;19;183;73;United States;USA;Swimming
67746;"Kathleen Genevieve ""Katie"" Ledecky";F;19;183;73;United States;USA;Swimming
67800;Lee Chan-Dong;M;23;183;83;South Korea;KOR;Football
67805;Lee Chang-Min;M;22;178;74;South Korea;KOR;Football
67816;Lee Chih-Kai;M;20;170;65;Chinese Taipei;TPE;Gymnastics
67818;Lee Chong Wei;M;33;170;68;Malaysia;MAS;Badminton
67829;Lee Da-Seul;F;19;159;47;South Korea;KOR;Athletics
67831;Lee Dae-Hun;M;24;183;70;South Korea;KOR;Taekwondo
67832;Lee Dae-Myeong;M;27;182;78;South Korea;KOR;Shooting
67836;"Jin-Myung ""Danny"" Lee";M;26;183;NA;New Zealand;NZL;Golf
67839;David Cameron Lee;M;34;203;105;United States;USA;Volleyball
67843;Lee Dong-Keun;M;25;183;78;South Korea;KOR;Badminton
67852;Lee Eun-Bi;F;25;163;58;South Korea;KOR;Handball
67862;Lee Eun-Ju;F;17;148;NA;South Korea;KOR;Gymnastics
67862;Lee Eun-Ju;F;17;148;NA;South Korea;KOR;Gymnastics
67862;Lee Eun-Ju;F;17;148;NA;South Korea;KOR;Gymnastics
67862;Lee Eun-Ju;F;17;148;NA;South Korea;KOR;Gymnastics
67867;Eva Lee;F;29;168;59;United States;USA;Badminton
67923;Lee Ho Ching;F;23;159;54;Hong Kong;HKG;Table Tennis
67923;Lee Ho Ching;F;23;159;54;Hong Kong;HKG;Table Tennis
67936;Lee Hsuan-Yen;M;23;173;63;Chinese Taipei;TPE;Swimming
67939;Lee Hui-Sol;F;26;174;118;South Korea;KOR;Weightlifting
67945;Lee Hye-Jin;F;24;165;61;South Korea;KOR;Cycling
67957;Lee Hyo-Hee;F;35;173;57;South Korea;KOR;Volleyball
67985;Lee Jae-Yeong;F;19;178;66;South Korea;KOR;Volleyball
67989;Lee Jeong-Eun;F;21;153;40;South Korea;KOR;Athletics
68035;Lee Jung-Baik;M;29;161;65;South Korea;KOR;Wrestling
68036;Lee Ka Man;F;29;168;59;Hong Kong;HKG;Rowing
68044;Lee Kye-Rim;F;25;158;50;South Korea;KOR;Shooting
68051;"Elizabeth ""Lizzie"" Lee";F;36;165;51;Ireland;IRL;Athletics
68065;Minjee Lee;F;20;165;60;Australia;AUS;Golf
68087;"Chun Hei ""Reginald"" Lee";M;22;170;72;Hong Kong;HKG;Badminton
68107;Lee Sang-Su;M;25;180;69;South Korea;KOR;Table Tennis
68107;Lee Sang-Su;M;25;180;69;South Korea;KOR;Table Tennis
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68109;Lee Sang-Wook;M;30;170;59;South Korea;KOR;Gymnastics
68134;Lee Seul-Chan;M;22;172;65;South Korea;KOR;Football
68145;Lee Seung-Su;M;26;178;81;South Korea;KOR;Judo
68149;Lee Seung-Yun;M;21;174;80;South Korea;KOR;Archery
68149;Lee Seung-Yun;M;21;174;80;South Korea;KOR;Archery
68151;Lee Sheng-Mu;M;29;179;71;Chinese Taipei;TPE;Badminton
68155;Lee So-Hee;F;22;171;67;South Korea-2;KOR;Badminton
68169;Lee Tae-Hun;M;30;180;74;South Korea;KOR;Sailing
68184;Lee Wai Sze;F;29;165;62;Hong Kong;HKG;Cycling
68184;Lee Wai Sze;F;29;165;62;Hong Kong;HKG;Cycling
68209;Lee Yong-Dae;M;27;180;74;South Korea-1;KOR;Badminton
68215;Lee Young-Sil;F;29;167;59;South Korea;KOR;Hockey
68217;Lee Yuen Yin;F;27;161;58;Hong Kong;HKG;Rowing
68222;Zoe Samantha Lee;F;30;176;70;Great Britain;GBR;Rowing
68263;Hlne Lefebvre;F;25;170;69;France;FRA;Rowing
68269;Yannick Lefbvre;M;27;181;79;Belgium;BEL;Sailing
68272;Jasper Lefevere;M;28;171;66;Belgium;BEL;Judo
68286;Enzo-Boris Lefort;M;24;190;80;France;FRA;Fencing
68286;Enzo-Boris Lefort;M;24;190;80;France;FRA;Fencing
68308;Marie Christianne Legentil;F;24;153;52;Mauritius;MRI;Judo
68352;Ana Roxana Lehaci;F;25;169;62;Austria;AUT;Canoeing
68353;Ionela Livia Lehaci;F;21;178;57;Romania;ROU;Rowing
68354;Mosito Lehata;M;27;177;69;Lesotho;LES;Athletics
68354;Mosito Lehata;M;27;177;69;Lesotho;LES;Athletics
68399;Nataliya Serhivna Lehonkova;F;33;161;48;Ukraine;UKR;Athletics
68450;Lei Sheng;M;32;193;77;China;CHN;Fencing
68450;Lei Sheng;M;32;193;77;China;CHN;Fencing
68527;Romrio Martins Leito;M;19;175;56;Sao Tome and Principe;STP;Athletics
68535;Hermenegildo Leite;M;16;171;63;Angola;ANG;Athletics
68550;Mario Leitner;M;19;177;75;Austria;AUT;Canoeing
68554;Paula Leitn Arrones;F;16;187;98;Spain;ESP;Water Polo
